full_text,label
kontol bgt dah tinggal jemur anduk aj susah bgt babi;,purposeful embarrassment
KBOO BABI NI MAKIN TERUK CAMSIAL;,purposeful embarrassment
@Koreaboo MACAM BABI PAGI2 LAGI KAU BABI KBOO SUMPAH KAU BABI KONON WRITER ADE ATINY?? FAK OFF;,purposeful embarrassment
Ta tapi itu emang babi coded ðŸ˜­ semok bener bagian pantatnya  ðŸ˜­ðŸ˜­ðŸ¤£ðŸ¤£;,purposeful embarrassment
manusia babi;,purposeful embarrassment
@sinbri Bikos guemasih sayang jari en otak u;,purposeful embarrassment
"""@CunCun86678118 Orang yang otak dan telinga nya masih normal pasti faham, video itu asli atau hoax"";",purposeful embarrassment
"""Kan might as well korang kasi aku masuk dulu jadi aku boleh duduk? Lol tkde otak. Jangan cakap bangsa lain, budak muda pakai tudung pon boleh push my shoulder ON PURPOSE WHILE IM CARRYING SAIF MONTHS BACK EH WHEN HE WAS SMALLER ðŸ–•ðŸ»"";",purposeful embarrassment
"""dah shh, diam ler wahai otak hsgshsga. jangan ler jangan, bahayerrr"";",purposeful embarrassment
@convomf Jangan ngerusak hubungan orang lu anjing. Otak dikasih Tuhan itu dipake yang bener tolol.;,purposeful embarrassment
@snackismyfav Hah otak luuu joroook;,purposeful embarrassment
@believerinriver Otak selangkangan itu;,purposeful embarrassment
"""@jerusalem777777 @mochfaried @erlanishere mana ada mulut deket selangkangan, otak g ada lo."";",purposeful embarrassment
@tanyakanrl otak sdm rendah emang unik2 yaa;,purposeful embarrassment
Malas nak carut tapi pagi2 semua orang macam antat! Dari pakcik bawak motor tngah dunia lmbat2! Dengan kereta myvi bodo block jalan nk park? Eh otak mana eh park block tmpt park ni???? Dengan manusia yg naik escalator half way berhenti? Kau kenapa pagi2 kaki jem ke?!!! Aku marah!;,purposeful embarrassment
@itbfess Awal emak bapak miskin elo bisa ke rumah sakit gratis. Dan otak pas2an lo bisa ke itb jalur mandiri;,purposeful embarrassment
@tanyakanrl Emang bangsat itu . Yg buang spring bed jalur kebayoran - pondok ranji . Gak punya otak gue doain semoga dicium kereta .;,purposeful embarrassment
"""@ajengcute16__ @aniesbaswedan otak keledai parah ya.. justru SBY disanjung, susah garpu siomay"";",purposeful embarrassment
"""Udah sama2 dewasa, udah sama2 bisa mikir, jadi dipikir dulu kalau mau ngurusin + ikut campur hidup orang, badan doang dewasa otak kagak"";",purposeful embarrassment
@acilsoheee itu dia aku jg msh bertanyaÂ² dgn otak ku yg ga seberapa ini ðŸ˜­ðŸ‘Ž;,purposeful embarrassment
"""@tvOneNews Maklum, budaya Bung Anies, lebih mengutamakan Mulut, dp Otak &amp Hati."";",purposeful embarrassment
Ini bapa otak ada sampah;,purposeful embarrassment
@bbundadari Ya kalo di otak Atik asli dah lama-lama gajadi nabung;,purposeful embarrassment
"""@42meatballs lahhhh, otak gue kenapa dehhh, ini foto ceye tp manggilnya nana"";",purposeful embarrassment
@youngsyefura @tattyhassan Ingatkan tatty kanan. Sampai dah lupa otak dah takleh fungsi ðŸ˜”;,purposeful embarrassment
@agt_szn @tim_tamtam @makanbolaID Tulah gak sadar diri dan gak punya otak juga walaupun yg aboard main belum tentu juga bakal bsa lolosðŸ˜ðŸ˜ðŸ¤£;,purposeful embarrassment
@cikeenkripsi Maklum otak ngelag;,purposeful embarrassment
@_siakap3rasa Otak dh function mandi bkn pergi borak;,purposeful embarrassment
"""@habiburokhman Akibat terlalu mendewakan hasil survey elektibilitas settingan tidak baik bagi kesehatan, jika dibuka angka riil bisa mengganggu kesehatan jantung dan aliran darah ke otak"";",purposeful embarrassment
@tanyakanrl cipungðŸ˜­ maaf ya kmu udh hrs menghadapi netizen yg gada otak di usia mu yg msh cimit;,purposeful embarrassment
"""Selama ini, sebelum tau offgun, imajinasi cowo au di otak gue tuh kek jumpol banget. Ganteng, tinggi, cool, semua love language ada di dia. Terus kewujud deh imajinasi gue jadi sosok nyata semenjak kenal offgun."";",purposeful embarrassment
"""@panggilcacasaja Untuk menjadi dewasa tidak mudah Otak di peras hati ditikam, tapi harus haha hihi di depan semua orang. ðŸ˜­ Lebih memilih menjadi power rangers merah, daripada menjadi dewasa.. ðŸ¤£"";",purposeful embarrassment
"""BJIR, OTAK KECILNYA MEMBESARKAH INI SAMPEK BISA NANYA GITU?? alah kntl, kadang apa yg ada didalam kepala tih ngk perlu dikeluarin ajg, diem lu diem.. Ya ampun kak, aku jadi kamu langsung kupukul mulutnya.. dijaga ya anjing mulutnya dijaga, tiati ntar lu juga diginiin, mampus."""""""""";",purposeful embarrassment
@jungeuwnbl emang bisa otak tidur begitu?;,purposeful embarrassment
"""@tanyakanrl Makanya kl suka sama orang otak dipake. Ga harus laki, perempuan banyak juga kek tai, selingkuh padahal lakinya udh baik bgt"";",purposeful embarrassment
"""@Elizlbeth Casingnya doang buat affh, yh bicara si otak sesar itu"";",purposeful embarrassment
"""Siap memeras otak 3,5 jam ðŸ¤¯"";",neutral
@adearmando61 Otak Kopong dari Partai Sempak Indonesia sedang bersabda ttg dirinya yg di keroyok sehingga mengakibatkan otak kosong https://t.co/lm4rzLbHsy;,purposeful embarrassment
full ketawa sama @filmsetengahati komedinya dibikin lancar bgt masuk ke otak jadi mood auto naik waktu nonton ini https://t.co/8FPJ8K77p6;,purposeful embarrassment
"""@kegblgnunfaedh Gua juga bakal ngelakuin hal yang sama udah tahu jalan sempit malah maksa, resiko di pengendara lain dia kalo nabrak paling lari biasa tipe tipe orang kek gitu otak nya di kaki"";",purposeful embarrassment
Ga ada otak ðŸ˜¡;,purposeful embarrassment
@Ryan_Al_Faqir Liat kondisi bangke. Bijimana caranya ngasi satu2 klo banyak begitu otak udang ðŸ¤£ðŸ¤£ðŸ¤£;,purposeful embarrassment
"""@DS_yantie @FeniRose_ Nah ini lah contoh anak yg tak pernah di imunisasi dan di polio, gedenya otak nya ngebleng. Orang bahas apa dia malah bahas apa nda nyambung."";",purposeful embarrassment
"""@kegblgnunfaedh Gak ngotak. Tikungan, marka jalan gak putus. Bawa mobil tapi otak nya gak ada."";",purposeful embarrassment
"""@tanyakanrl mental miskin ih buangnya gapake otak, ga sekalian aja tuh otaknya dibuang di rel. naudzubillah"";",purposeful embarrassment
6 Perbedaan Otak Laki-laki dan Perempuan https://t.co/MDIN7EngOT;,purposeful embarrassment
@BudionoCapiten @DS_yantie @FeniRose_ Betapa dongkol nya otak loe dlm berfikirðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£;,purposeful embarrassment
@jogmfs Otak atik barang eletronic  atau ngegame ..;,purposeful embarrassment
Ujan penuh genangan kadang emang pengendara motor tuh otak nya ditinggal dirumah.  Gue doain moga yang nyipratin aer ke gue tadi lo kecelakaan dijalan. Bangsat.;,purposeful embarrassment
@jogmfs Oon bgt gsie??? Dtitipin malah dtinggal?? Otak lu kemana nder?;,purposeful embarrassment
"""@madelinefauvel gapapa, otak aku udah terlatih buat banyak mikir. satu kelas lah kayak otaknya einstein. ðŸ˜µâ˜ºï¸"";",purposeful embarrassment
@ahmadazarul_ Hak bangsa kepala otak hang. Pagi2 dah terbaca benda bodo.  https://t.co/J7GfS9KvAP;,purposeful embarrassment
@tobisayhaitohlo @cemburuya @tanyakanrl Idiot banget ni orang. Otak lo pake dulu sebelom pake smartphone biar ikutan smart;,purposeful embarrassment
"""@dsyaddad_ @UGM_FESS Yaudah karna kata lu bener gua bakal Golput, karna gad ayang bener di otak guaðŸ¥²"";",purposeful embarrassment
@unmagnetism polisi anjing ðŸ˜‚ cc @DivHumas_Polri https://t.co/ivhTzJxK4b;,purposeful embarrassment
@alvinxki Anjing si parsoc dongo bener kesel bet;,purposeful embarrassment
"""@convomf ngapain sih anjing org mau nikah pake confess segala, selama 8 tahun lu kemana aja?? tolol"";",purposeful embarrassment
ini lagu apa sih anjing;,purposeful embarrassment
anjing mogok;,purposeful embarrassment
"""Israel anjing laknatullah, Israel babii, bangsat, anjing, tai."";",purposeful embarrassment
Pagi tadi kan time nak masuk kereta ada dua ekor anjing ni bark kat aku pastu dia kejar aku so pepagi dah buat running marathon ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­;,purposeful embarrassment
"""Goblok anjing, ga ada empati banget jadi orang bangsat"";",purposeful embarrassment
@__abiw dr dulu gitu mulu anjing;,purposeful embarrassment
ANJINGGGG LU SEMUA YG PAS ADA GENANGAN NGEBUT GUA SEBADAN BADAN KENA ANJING;,purposeful embarrassment
Marah bgt tp w gabisa ngapa2in anjing stres walkot gaguna;,purposeful embarrassment
suka kucing &amp  anjing;,neutral
"""ada apa sih hari ini? dari bekel ketinggalan, kaki kepletot, ketemu anjing lagi. masih pagii ya Allah ðŸ˜­ðŸ˜­"";",neutral
"""ã…¤ ï¸ï¸ ï¸ï¸ï¸ï¸ï¸ï¸ Anjingâ€” rokok aku ketinggalan di studio. Mau beli lagi males banget, mana masih hujan deres. ðŸ˜”â˜ ã…¤ ï¸ï¸ ï¸ï¸ï¸ï¸ï¸ï¸ ã…¤"";",neutral
@bharianmy Apa masalah nya anjing pegang anjing? Kecoh jela netizen ni;,purposeful embarrassment
ANJING JANUARI LAMA BANGET;,purposeful embarrassment
"""kalo ga gara nyokap juga gue gamau anjing lakuin ini"""""";",purposeful embarrassment
"""Mana gua emosi bgt anjing lagi nyuci piring SUBUH-SUBUH tp sambil diceramahin kalo gua harus bantu dia ngurus rumah, NGURUS RUMAH YANG SELAMA GUA DARI SMP GUA YANG NGURUS NGENTOTTTTTTTTT"";",purposeful embarrassment
ga lah anjing gasudi amat;,purposeful embarrassment
ga abis pikir lg anjing;,purposeful embarrassment
@tqdrlaziz januari a nya anjing;,purposeful embarrassment
@infectwb lu bukan baru liat tp baru on twt anjing;,purposeful embarrassment
ah anjing masih pagi;,purposeful embarrassment
"""Ada lagi anaknya dapet KIP tp ngomong ke nyokap gua anaknya dapet beasiswa prestasi krn ip nya di atas 3, KIP ANJING ITU ARTINYA LU MISKIN"";",purposeful embarrassment
Mereka kalo ga anjing menganjing malah anehðŸ™‚;,purposeful embarrassment
"""@adearmando61 Itu bukan kubu paslon anjing itu gerakan mahasiswa, skrg jijik sekali lihat muka elu bikin hoax terus"";",purposeful embarrassment
"""@1hsaaan Kontol kontol, zoyboy kontol anjing"";",purposeful embarrassment
ga mikirin bgt anjing gue jam 12 baru sampe rumah ujan ujan jam segini disuruh bangun tolol;,purposeful embarrassment
"""gatau. aku udh capek bgt anjing ditolak cwee asuu. udh sakit hati bgt anjgg asuu. bodoamat deh w dahh.. mo km sakit hati jg kah ngga kek anjgg bodoamat. aku cuma mo jujur aja sm rasaq hari ini. kalo pun salah, iyaudah kujadikan plajaran"";",purposeful embarrassment
"""Lazy Dogs, Komik tentang Memelihara Kucing dan Anjing yang Menggemaskan https://t.co/eGHnibPJO4"";",purposeful embarrassment
@_HopeminWorld aku ngetik apa anjingðŸ˜­ðŸ˜­;,neutral
anjing pada ngerti no salty gak sih bangsat;,purposeful embarrassment
"""anjing emg bapak laundry ini, dah ku chat dr siang hari selasa ga dianter anter seragamnya. sampe mau dipake hari ini pun blom dianter"";",purposeful embarrassment
@Syuriam1 @Missmeow7777 Anjing kurap acah neutral. Puih;,purposeful embarrassment
Confirm budak ni sampai ke tua trauma dengan anjing ðŸ˜¢;,purposeful embarrassment
mimpi maaaantaaannnnn mulu mantannn mulu. kontol lah anjing kesel bgt ngentot;,purposeful embarrassment
"""Teringat pulak i kena kejar dengan anjing jiran nenek kat kampung ðŸ•´ðŸ» tak pasal2 i lari dekat balai bomba sebab takut and dorang jugak hantar i balik ke rumah ðŸ˜­ sebab i baru je umur 5 tahun. sebab bukan seekor je kejar , tapi 3 ðŸ˜­ trauma nak mampus ye"";",purposeful embarrassment
@PartaiSocmed 1998 anjing budug 2014 anjing penjilat 2019 anjing menggonggong 2024 anjing budug penjilat kaing2;,purposeful embarrassment
"""Tak reti nak kawal anjing sendiri tak payah bela la sial, owner2 macam ni menyusahkan orang taman diorang je"";",purposeful embarrassment
Selalu mual anjing;,purposeful embarrassment
"""Anjing bertuan serang, kejar murid ketika berjalan ke sekolah Tular rakaman CCTV anjing berwarna putih tiba-tiba bertindak agresif sebaik keluar dari pagar sebuah rumah dan terus mengejar mangsa. #SinarHarian #anjing #CCTV https://t.co/4B5UI5dMYw"";",purposeful embarrassment
@bwonney WKWKKWK ANJING TE KIAT;,purposeful embarrassment
@Hidet10 @_AmranFans @Injang_Nation Anjing kurap acah neutral. Cara tulis pun dah tau ko deep down nak PN dapat tebuk atap.;,purposeful embarrassment
"""@kegblgnunfaedh Gpp lah,mobilnya yg anjing. Ngawur"";",purposeful embarrassment
@bharianmy Ape masalahnye?....anjing pegang anjing kan....;,purposeful embarrassment
"""@kitkatsahi sekolah, baju gw basah anjing"";",purposeful embarrassment
UDAH MINJEM G TAU DIRI ANJING G BILANG BNGST?!!!;,purposeful embarrassment
@keuangannews_id Bawaslu TAIK;,purposeful embarrassment
Ah taik lah;,purposeful embarrassment
@kompascom Taik ðŸ˜‚ Baru capres aja dah di laporkan sana sini.. ðŸ¤£;,purposeful embarrassment
"""@magomedvborz @Missmeow7777 Aku tak neutral sbb aku undi PH pru lps. Tapi aku bukan macai bodoh cam kau. Macam lembu dicucuk hidung, apa politicians buat semua ikut je. Makan taik bnyk sgt ðŸ¤£"";",purposeful embarrassment
gedek banget sama orang yang beli sesuatu tapi ngomongnya dari motor apalagi sambil teriak-teriak. emang kalo di pinggir jalan sama pake helm kedengeran apa yang dimaksud pedagangnya? taik lah orang yang kek gituan;,purposeful embarrassment
2024 pun masih ada taik macam ni.;,purposeful embarrassment
@Lambe_Bebek @herculep638 @jokowi Taik para aparat;,purposeful embarrassment
@mkini_bm Betul lah bangsa melayu ni bangsa pemalas nak membaca tp sibuk nak jd taik politik;,purposeful embarrassment
si anjing grabnya kek taik;,purposeful embarrassment
GUE TERPAKSA SEKOLAH DENGAN KERUDUNG KAYA TAIK INI ANJENG https://t.co/IWyAEbuluV;,purposeful embarrassment
SIAPA KUTUK COUSIN KESAYANGAN AKU MMG AKU SUMPAH DIA TERPIJAK TAIK &amp  TUDUNG DIA TERBAKAR TIME GOSOK;,purposeful embarrassment
"""@tjhavez @tanyakanrl Emang taik ini kakak, ini dia real takut nga di kasih jajan lagi klo adek nya menjauh, bukan karna kasian"";",purposeful embarrassment
@renatovaldo @TsamaraDKI Taik;,purposeful embarrassment
emg taik;,purposeful embarrassment
"""MAU RT 100000 KALI apalagi yg sampe chat chat ga jelas taik, kaga mikirin perasaan cewenya"";",purposeful embarrassment
Taik lah. Wood Estate berkedok Food Estate;,purposeful embarrassment
taik taik mau nangis bgt;,purposeful embarrassment
"""Ya lu sama aja anjenk, bilang ke orangnya langsung coba taik"";",purposeful embarrassment
@Beritasatu Parameternye hasil survei taik made in lembaga survei ðŸ¤£ðŸ¤£ðŸ¤£;,purposeful embarrassment
"""@nongandah @mohmahfudmd @aniesbaswedan @ganjarpranowo Nong, mending ya kalau jd wedok iku ngurus anak, ngurus suami, mandi pake wangi2, ndak usah jd buzzer kenlap, wajah uda kek kenlap jgn ditambah lagi kd bau taik, yuk kita kejalan yg bener yuk, upp itu visi misi 03, gak usah ngintilin 02 trus makin jaya mereka"";",purposeful embarrassment
kalo defeat makin stress game taik tp tetep aku mainin;,purposeful embarrassment
"""taiK tugas sekolah ak akan lebih mementingkan snbt, h-90 AAAAAAAAA"";",purposeful embarrassment
TAIK BANGET EMANG NI PASLON;,purposeful embarrassment
"""Tapi 1000 sayang Stay semuanya ngira kalau atz plagiat ðŸ˜ðŸ˜ðŸ˜ðŸ˜ mostly lahhh Taik gue kemarin baca komentar sama qrt si Tiara bilang ini mah langsung di copy"""" """"Bukan mirip lagi udah bilang KALAU ATEEZ PLAGIAT SKZ"""" WKWKWK JANCOK Malesin."""""";",purposeful embarrassment
Taik babi..Duluan mana berdirinya Akmil Magelang sama RANS entertainment blog ? Mana yg udah dikenal terlebih dahulu ngo ? ðŸ˜œðŸ–•;,purposeful embarrassment
"""taik, masi pagi kepikiran ini gmn cara ngapalinnya, susah ðŸ˜ž https://t.co/BS8VczQ74c"";",purposeful embarrassment
@KompasTV @AdeYuli76604253 Taik kucing;,purposeful embarrassment
@namasayamelki @forumanomali Halah taik!;,purposeful embarrassment
taik dah shubuh jg tp air masi begitu idup sii cuma kecil bet anjir keluar ny;,purposeful embarrassment
busuk sial bau taik mmg lah kucing ni aku sepak keluar kang;,purposeful embarrassment
"""Knp adek gw TOXIC bgt taik, mls gw main ama dia jadinya."";",purposeful embarrassment
"""@MdirganT95303 @IDGoonerscom Taik emang, padahal CP minat tuh malah ditahan-tahan ama Arteta. Hadeeh setengah musim musti liatin dia lari-lari doang"";",purposeful embarrassment
taik tertido;,purposeful embarrassment
"""Aduh sedih bgt lah liat foto2nya, taik lah lo duit bonbin dikemanein????"";",purposeful embarrassment
"""Males bat liat Nketiah main. Pressing dan lari gapernah jelas arahnya ke mana, asal bat taik"";",purposeful embarrassment
"""@s4ndypark_ Weh sama, ni semua sebab taik ðŸ˜”"";",purposeful embarrassment
"""Aku dari tadi nak berak tau, tapi taik taknak keluar!!! hm jahat betul taik ni ðŸ˜­"";",purposeful embarrassment
eh monyet gue setiap liat aya lewat tl deg deg an anjg ini sehat kahðŸ˜°ðŸ˜°ðŸ˜°ðŸ˜° AVA DIA TAIK BANGETT GUE MAU PINGSAN;,purposeful embarrassment
@BuletinTV3 Kalau anak ko nakal kena la pukul ..kalau anak ak kena pukul sbb nakal ..ak suh humban je anak ak tuh kat tangki taik bagi dia rasa;,purposeful embarrassment
@kegblgnunfaedh Hukum taik;,purposeful embarrassment
lukh bayangin aja lagi khusyukÂ²nya berdoa tetiba pantat bergetar kebelet berak. PAS NYAMPE WC YANG KELUAR CUMA SECUIL TAIKðŸ˜­  tai gue be like: https://t.co/2HCdZsPlaM;,sexual harassment
taik dah knp gue skrg breakout anjg;,purposeful embarrassment
@Ratu_Naga Muka stress dah macam kuntilanak versi gemok macam tangki taik;,purposeful embarrassment
"""@indosupporter Makannya aja ancur ancuran tuh pasti jadinya ngaruh ke stamina yang ancur juga plus ditambah passing nya kek taik gak ada yang bener, pemain belakang gk berani pegang bola di press dikit panik"";",purposeful embarrassment
@rianannabe Muat juga klo yang di genggam taik juga ga baik sih.;,purposeful embarrassment
wishing for top ptn indonesia downfall soalnya lu semua pun ngelunjak anak2nya skrg ðŸ¥¶ðŸ¥¶ðŸ¥¶ðŸ¥¶ tambah rektornya taik semua;,purposeful embarrassment
"""@fmtoday Kalau berani pecat lah. Diorg buat taik, tapi sruh diorg resign sendiri pulak. ðŸ¤£"";",purposeful embarrassment
"""@convomfs yang kayak gini biasanya bilang kamu kan ewek buat apa punya duit, buat apa punya kendaraan, buat apa sekolah tinggi toh ujung"""" nya dibeli orang TAIK ANJING jijik bgt gw liat laki yg patriarki contohnya bapak gw"""""";",purposeful embarrassment
